Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
75.462,2018-04-15 05:12:33,348.796,8372.0,-106.98053999999999,17.01266,75.0,16.9182,16.9171,4.420226,4.419925,0.42102,12.3541,4.5569,0.050671,0.0,4.5569,0.1404,0.9181,0.0,4.6189,0.0,0.0049,0.0,0.9174,34.4344,34.4327,25.1024,25.1013,1.493,45.515,18.989,False,2018-04-15 05:18:21.796
76.469,2018-04-15 05:12:33,350.921,8423.0,-106.98055,17.01267,76.0,16.906,16.9055,4.419471,4.419249,0.49431,12.3535,4.5576,0.050671,0.0,4.5576,0.1648,0.9215,0.0,4.6201,0.0,0.0049,0.0,0.9208,34.4379,34.4364,25.108,25.107,1.4593,44.486999999999995,18.555999999999997,False,2018-04-15 05:18:23.921
77.475,2018-04-15 05:12:33,353.051,8474.0,-106.98056000000001,17.01268,77.0,16.8695,16.8675,4.416525,4.416171,0.3953,12.3529,4.5582,0.050741,0.0,4.5582,0.1318,0.9141,0.0,3.4314,0.0,0.0055,0.0,0.9134,34.4431,34.4417,25.1206,25.12,1.454,44.326,18.477,False,2018-04-15 05:18:26.051
78.48100000000001,2018-04-15 05:12:33,354.26300000000003,8503.0,-106.98056000000001,17.01268,78.0,16.7667,16.7624,4.4047480000000006,4.403917,0.39394,12.3528,4.5584,0.050672,0.0,4.5584,0.1313,0.9274,0.0,4.5961,0.0,0.0049,0.0,0.9268,34.4279,34.4244,25.1332,25.1314,1.5886,48.426,20.144000000000002,False,2018-04-15 05:18:27.263
79.488,2018-04-15 05:12:33,356.216,8550.0,-106.98056000000001,17.01268,79.0,16.65,16.5949,4.391164,4.384337,0.46897,12.3526,4.5586,0.050671,0.0,4.5586,0.1563,0.9553,0.0,4.6232,0.0,0.0049,0.0,0.9546,34.4088,34.3962,25.1458,25.149,1.636,49.871,20.695999999999998,False,2018-04-15 05:18:29.216
80.494,2018-04-15 05:12:33,359.199,8622.0,-106.98056000000001,17.01267,80.0,16.5378,16.5092,4.37765,4.374129,0.45063000000000003,12.3515,4.5599,0.050671,0.0,4.5599,0.1502,0.9823,0.0,4.6244,0.0,0.0049,0.0,0.9817,34.3862,34.3799,25.1546,25.1564,1.7829,54.349,22.502,False,2018-04-15 05:18:32.199
81.5,2018-04-15 05:12:33,361.74199999999996,8683.0,-106.98056000000001,17.01266,81.0,16.4292,16.4296,4.364781,4.364641000000001,0.48184,12.3522,4.5591,0.050671,0.0,4.5591,0.1606,1.017,0.0,4.6265,0.0,0.0049,0.0,1.0164,34.3661,34.3645,25.1644,25.1631,1.8726,57.083,23.581999999999997,False,2018-04-15 05:18:34.742
82.507,2018-04-15 05:12:33,363.71,8730.0,-106.98056000000001,17.01266,82.0,16.3176,16.3152,4.351795,4.351355,0.39143,12.3523,4.559,0.050671,0.0,4.559,0.1305,1.0398,0.0,4.6279,0.0,0.0049,0.0,1.0392,34.3473,34.3454,25.1758,25.1749,1.9874,60.582,24.971,False,2018-04-15 05:18:36.710
83.51299999999999,2018-04-15 05:12:33,364.87800000000004,8758.0,-106.98056000000001,17.01266,83.0,16.1113,16.1051,4.329098,4.328176,0.39638,12.3519,4.5594,0.050671,0.0,4.5594,0.1321,1.058,0.0,4.6289,0.0,0.0049,0.0,1.0574,34.3241,34.3213,25.2053,25.2045,2.0215,61.62,25.294,False,2018-04-15 05:18:37.878
84.52,2018-04-15 05:12:33,366.09,8787.0,-106.98056000000001,17.01266,84.0,15.9354,15.9341,4.312749,4.312521,0.41328000000000004,12.3522,4.5591,0.050671,0.0,4.5591,0.1378,1.0542,0.0,4.6297,0.0,0.0049,0.0,1.0536,34.3306,34.3298,25.2504,25.25,1.9208,58.547,23.953000000000003,False,2018-04-15 05:18:39.090
85.52600000000001,2018-04-15 05:12:33,368.62300000000005,8848.0,-106.98056000000001,17.01266,85.0,15.959,15.906,4.3170269999999995,4.312572,0.481,12.3503,4.5613,0.050671,0.0,4.5613,0.1603,1.0307,0.0,4.6306,0.0,0.0049,0.0,1.0301,34.3479,34.3542,25.2584,25.2752,1.798,54.803999999999995,22.434,False,2018-04-15 05:18:41.623
86.53200000000001,2018-04-15 05:12:33,371.195,8910.0,-106.98056000000001,17.01266,86.0,15.7454,15.7418,4.304987000000001,4.304668,0.36654000000000003,12.3499,4.5617,0.050671,0.0,4.5617,0.1222,0.93,0.0,4.6323,0.0,0.0049,0.0,0.9294,34.4258,34.4261,25.3667,25.3677,1.1989,36.539,14.904000000000002,False,2018-04-15 05:18:44.195
87.539,2018-04-15 05:12:33,373.19699999999995,8958.0,-106.98056000000001,17.01266,87.0,15.7422,15.742,4.31036,4.310497,0.37382,12.3484,4.5634,0.050671,0.0,4.5634,0.1246,0.8372,0.0,4.6332,0.0,0.0049,0.0,0.8365,34.4762,34.4776,25.4062,25.4073,1.0556,32.172,13.126,False,2018-04-15 05:18:46.197
88.545,2018-04-15 05:12:33,376.555,9038.0,-106.98056000000001,17.01266,88.0,15.7453,15.746,4.31349,4.313809,0.37872,12.3478,4.5641,0.050671,0.0,4.5641,0.1262,0.7722,0.0,4.6334,0.0,0.0049,0.0,0.7714,34.5011,34.5033,25.4247,25.4263,0.8221,25.055,10.224,False,2018-04-15 05:18:49.555
89.552,2018-04-15 05:12:33,378.181,9077.0,-106.98056000000001,17.01266,89.0,15.8098,15.8132,4.327858,4.328307,0.27379000000000003,12.3451,4.5672,0.050671,0.0,4.5672,0.0913,0.699,0.0,4.6337,0.0,0.0049,0.0,0.6983,34.5728,34.5738,25.4654,25.4654,0.4378,13.341,5.452999999999999,False,2018-04-15 05:18:51.181
90.55799999999999,2018-04-15 05:12:33,379.31199999999995,9104.0,-106.98056000000001,17.01266,90.0,15.8943,15.8955,4.341179,4.341276000000001,0.25654,12.3429,4.5697,0.050671,0.0,4.5697,0.0855,0.6437,0.0,4.6344,0.0,0.0049,0.0,0.6429,34.6175,34.6173,25.4807,25.4802,0.2973,9.061,3.7110000000000003,False,2018-04-15 05:18:52.312
91.564,2018-04-15 05:12:33,380.67699999999996,9137.0,-106.98056000000001,17.01266,91.0,15.8876,15.8871,4.3423940000000005,4.342280000000001,0.25171,12.3417,4.571,0.050671,0.0,4.571,0.0839,0.6035,0.0,4.6348,0.0,0.0049,0.0,0.6026,34.6338,34.6332,25.4948,25.4944,0.2478,7.5520000000000005,3.093,False,2018-04-15 05:18:53.677
92.571,2018-04-15 05:12:33,382.702,9186.0,-106.98056000000001,17.01266,92.0,15.8696,15.8697,4.34158,4.3415,0.24385,12.3427,4.5699,0.050671,0.0,4.5699,0.0813,0.5744,0.0,4.6352,0.0,0.0049,0.0,0.5736,34.642,34.6411,25.5052,25.5045,0.2232,6.8020000000000005,2.785,False,2018-04-15 05:18:55.702
93.57700000000001,2018-04-15 05:12:33,384.30300000000005,9224.0,-106.98056000000001,17.01266,93.0,15.857,15.857,4.341017,4.340947,0.2212,12.343,4.5695,0.050671,0.0,4.5695,0.0737,0.5639,0.0,4.6182,0.0,0.0049,0.0,0.5631,34.6476,34.6469,25.5124,25.5119,0.1992,6.069,2.484,False,2018-04-15 05:18:57.303
94.583,2018-04-15 05:12:33,387.34,9297.0,-106.98058,17.01266,94.0,15.8582,15.8557,4.341226,4.341164,0.33956,12.3406,4.5722,0.050671,0.0,4.5722,0.1132,0.5574,0.0,4.5261,0.0,0.0049,0.0,0.5565,34.6479,34.6496,25.5124,25.5143,0.1984,6.046,2.475,False,2018-04-15 05:19:00.340
95.59,2018-04-15 05:12:33,390.85,9381.0,-106.98056000000001,17.01266,95.0,15.8418,15.8421,4.340922,4.3408,0.20636,12.3391,4.574,0.050671,0.0,4.574,0.0688,0.5476,0.0,4.5223,0.0,0.0049,0.0,0.5467,34.6592,34.6579,25.5248,25.5238,0.1426,4.343999999999999,1.778,False,2018-04-15 05:19:03.850
96.596,2018-04-15 05:12:33,392.454,9420.0,-106.98056000000001,17.01266,96.0,15.8183,15.8177,4.339526,4.3394010000000005,0.22100999999999998,12.3378,4.5756,0.050671,0.0,4.5756,0.0737,0.5396,0.0,4.5784,0.0,0.0049,0.0,0.5387,34.6669,34.6663,25.5361,25.5358,0.1206,3.675,1.504,False,2018-04-15 05:19:05.454
97.603,2018-04-15 05:12:33,394.194,9462.0,-106.98056000000001,17.01266,97.0,15.7891,15.7888,4.337353,4.337253,0.20794,12.3372,4.5762,0.050671,0.0,4.5762,0.0693,0.5332,0.0,4.5842,0.0,0.0049,0.0,0.5323,34.6727,34.6721,25.5472,25.5468,0.1059,3.2289999999999996,1.32,False,2018-04-15 05:19:07.194
98.61,2018-04-15 05:12:33,395.455,9492.0,-106.98056000000001,17.01266,98.0,15.7488,15.7499,4.333806,4.333778,0.19441,12.3373,4.5761,0.050671,0.0,4.5761,0.0648,0.5302,0.0,4.6095,0.0,0.0049,0.0,0.5293,34.6759,34.6748,25.5588,25.5577,0.0975,2.971,1.214,False,2018-04-15 05:19:08.455
99.616,2018-04-15 05:12:33,396.48900000000003,9517.0,-106.98057,17.01266,99.0,15.7044,15.7036,4.329846,4.329664,0.18733,12.3364,4.5771,0.050671,0.0,4.5771,0.0625,0.5278,0.0,4.6022,0.0,0.0049,0.0,0.5269,34.679,34.6782,25.5713,25.5708,0.0929,2.83,1.155,False,2018-04-15 05:19:09.489
100.62200000000001,2018-04-15 05:12:33,397.85900000000004,9550.0,-106.98058,17.01266,100.0,15.6844,15.6825,4.328119999999999,4.327858999999999,0.19429000000000002,12.3365,4.577,0.050671,0.0,4.577,0.0648,0.526,0.0,4.602,0.0,0.0049,0.0,0.5252,34.6808,34.6801,25.5772,25.577,0.0901,2.745,1.12,False,2018-04-15 05:19:10.859
101.62899999999999,2018-04-15 05:12:33,404.51099999999997,9709.0,-106.98057,17.01266,101.0,15.7211,15.7185,4.331394,4.331071,0.21781999999999999,12.3357,4.578,0.050671,0.0,4.578,0.0726,0.5248,0.0,4.6036,0.0,0.0049,0.0,0.524,34.6775,34.6769,25.5664,25.5666,0.093,2.8339999999999996,1.157,False,2018-04-15 05:19:17.511
102.635,2018-04-15 05:12:33,409.051,9818.0,-106.98056000000001,17.01267,102.0,15.5761,15.4588,4.318472,4.308157,0.2535,12.3363,4.5773,0.05067,0.0,4.5773,0.0845,0.5221,0.0,4.6067,0.0,0.0049,0.0,0.5213,34.6886,34.6992,25.6076,25.6418,0.081,2.468,1.005,False,2018-04-15 05:19:22.051
103.64200000000001,2018-04-15 05:12:33,414.509,9949.0,-106.98058,17.01268,103.0,15.1728,15.0926,4.280387,4.273045,0.30705,12.3402,4.5727,0.050671,0.0,4.5727,0.1024,0.5203,0.0,4.616,0.0,0.0049,0.0,0.5195,34.7005,34.705,25.706,25.7273,0.0657,2.003,0.81,False,2018-04-15 05:19:27.509
104.648,2018-04-15 05:12:33,417.281,10016.0,-106.98056000000001,17.01268,104.0,14.7393,14.7411,4.241951,4.242107,0.36753,12.349,4.5628,0.050671,0.0,4.5628,0.1225,0.5157,0.0,4.6298,0.0,0.0049,0.0,0.5148,34.7356,34.7354,25.8284,25.8278,0.0552,1.682,0.674,False,2018-04-15 05:19:30.281
105.655,2018-04-15 05:12:33,418.61400000000003,10048.0,-106.98056000000001,17.01268,105.0,14.5757,14.5756,4.227264,4.227272,0.43396,12.3559,4.5549,0.050671,0.0,4.5549,0.1447,0.515,0.0,4.6219,0.0,0.0049,0.0,0.5141,34.7468,34.7469,25.8723,25.8724,0.0553,1.6840000000000002,0.6729999999999999,False,2018-04-15 05:19:31.614
106.661,2018-04-15 05:12:33,419.53,10070.0,-106.98056000000001,17.01268,106.0,14.5622,14.5622,4.226041,4.2260349999999995,0.43296999999999997,12.357,4.5536,0.050671,0.0,4.5536,0.1443,0.5144,0.0,4.6204,0.0,0.0049,0.0,0.5136,34.7472,34.7472,25.8756,25.8756,0.0536,1.632,0.652,False,2018-04-15 05:19:32.530
107.66799999999999,2018-04-15 05:12:33,420.347,10089.0,-106.98056000000001,17.01268,107.0,14.5383,14.5382,4.223942,4.223908,0.44791000000000003,12.3588,4.5516,0.050671,0.0,4.5516,0.1493,0.5144,0.0,4.6272,0.0,0.0049,0.0,0.5136,34.7489,34.7486,25.8821,25.8819,0.0547,1.666,0.665,False,2018-04-15 05:19:33.347
108.67399999999999,2018-04-15 05:12:33,421.209,10110.0,-106.98056000000001,17.01268,108.0,14.4749,14.4718,4.218037000000001,4.217669,0.48353,12.3638,4.5459,0.050671,0.0,4.5459,0.1612,0.5141,0.0,4.6315,0.0,0.0049,0.0,0.5133,34.751,34.7504,25.8973,25.8975,0.0539,1.642,0.655,False,2018-04-15 05:19:34.209
109.681,2018-04-15 05:12:33,422.284,10136.0,-106.98056000000001,17.01268,109.0,14.3164,14.3133,4.203499,4.2032,0.56597,12.3668,4.5424,0.050671,0.0,4.5424,0.1887,0.514,0.0,4.6294,0.0,0.0049,0.0,0.5132,34.7587,34.7587,25.9371,25.9377,0.0539,1.641,0.652,False,2018-04-15 05:19:35.284
110.68700000000001,2018-04-15 05:12:33,423.495,10165.0,-106.98056000000001,17.01268,110.0,14.227,14.2271,4.195501,4.195493,0.61303,12.3691,4.5398,0.050671,0.0,4.5398,0.2043,0.5137,0.0,4.6332,0.0,0.0049,0.0,0.5129,34.7648,34.7646,25.9608,25.9606,0.053,1.615,0.6409999999999999,False,2018-04-15 05:19:36.495
111.694,2018-04-15 05:12:33,424.515,10189.0,-106.98056000000001,17.01268,111.0,14.1772,14.1771,4.191115,4.191091,0.6148,12.3656,4.5438,0.050671,0.0,4.5438,0.2049,0.5137,0.0,4.6285,0.0,0.0049,0.0,0.5129,34.7686,34.7685,25.9743,25.9742,0.0545,1.66,0.6579999999999999,False,2018-04-15 05:19:37.515
112.7,2018-04-15 05:12:33,425.401,10211.0,-106.98056000000001,17.01268,112.0,14.0995,14.0969,4.183787000000001,4.183351,0.57071,12.3637,4.546,0.050671,0.0,4.546,0.1902,0.5139,0.0,4.621,0.0,0.0049,0.0,0.5131,34.7702,34.7685,25.992,25.9912,0.0538,1.639,0.649,False,2018-04-15 05:19:38.401
113.70700000000001,2018-04-15 05:12:33,426.305,10232.0,-106.98056000000001,17.01268,113.0,13.8948,13.8927,4.164724,4.164402,0.41608999999999996,12.3575,4.553,0.050671,0.0,4.553,0.1387,0.5135,0.0,4.6221,0.0,0.0049,0.0,0.5127,34.7773,34.7762,26.0404,26.04,0.0512,1.56,0.615,False,2018-04-15 05:19:39.305
114.713,2018-04-15 05:12:33,427.26199999999994,10255.0,-106.98056000000001,17.01268,114.0,13.8409,13.841,4.159859,4.159838,0.39321,12.3556,4.5553,0.050671,0.0,4.5553,0.1311,0.5133,0.0,4.6339,0.0,0.0049,0.0,0.5124,34.7804,34.7801,26.0541,26.0539,0.05,1.5219999999999998,0.599,False,2018-04-15 05:19:40.262
115.72,2018-04-15 05:12:33,428.23199999999997,10279.0,-106.98056000000001,17.01268,115.0,13.8243,13.8243,4.158354,4.15832,0.38618,12.3549,4.556,0.050671,0.0,4.556,0.1287,0.5129,0.0,4.6384,0.0,0.0049,0.0,0.5121,34.7809,34.7806,26.058,26.0578,0.0502,1.527,0.601,False,2018-04-15 05:19:41.232
116.727,2018-04-15 05:12:33,429.191,10302.0,-106.98056000000001,17.01268,116.0,13.8087,13.8089,4.157017,4.157021,0.37575,12.3544,4.5565,0.050671,0.0,4.5565,0.1252,0.5128,0.0,4.6308,0.0,0.0049,0.0,0.512,34.7822,34.782,26.0622,26.0621,0.051,1.5530000000000002,0.611,False,2018-04-15 05:19:42.191
117.73299999999999,2018-04-15 05:12:33,430.149,10325.0,-106.98056000000001,17.01268,117.0,13.7935,13.7938,4.155712,4.155724,0.37504,12.3542,4.5568,0.050664999999999995,0.0,4.5568,0.125,0.5129,0.0,4.6335,0.0,0.0048,0.0,0.5121,34.7833,34.7831,26.0663,26.0661,0.0515,1.568,0.617,False,2018-04-15 05:19:43.149
118.74,2018-04-15 05:12:33,431.131,10348.0,-106.98056000000001,17.01268,118.0,13.7614,13.761,4.1527389999999995,4.152671,0.37376,12.3541,4.5569,0.050671,0.0,4.5569,0.1246,0.5128,0.0,4.6263,0.0,0.0049,0.0,0.512,34.7842,34.7839,26.0737,26.0735,0.0497,1.514,0.595,False,2018-04-15 05:19:44.131
119.74600000000001,2018-04-15 05:12:33,432.153,10373.0,-106.98056000000001,17.01268,119.0,13.7275,13.7274,4.1496900000000005,4.149662999999999,0.35702,12.3534,4.5577,0.050671,0.0,4.5577,0.119,0.5127,0.0,4.6241,0.0,0.0049,0.0,0.5119,34.786,34.7858,26.0822,26.082,0.0509,1.551,0.609,False,2018-04-15 05:19:45.153
120.75299999999999,2018-04-15 05:12:33,433.249,10399.0,-106.98056000000001,17.01268,120.0,13.7062,13.7055,4.14775,4.147676000000001,0.34515999999999997,12.3533,4.5578,0.050671,0.0,4.5578,0.115,0.5128,0.0,4.6232,0.0,0.0049,0.0,0.512,34.7868,34.7867,26.0872,26.0872,0.0513,1.561,0.613,False,2018-04-15 05:19:46.249
121.759,2018-04-15 05:12:33,434.582,10431.0,-106.98056000000001,17.01268,121.0,13.6199,13.6171,4.139775,4.139521,0.29348,12.3519,4.5594,0.050671,0.0,4.5594,0.0978,0.5128,0.0,4.6237,0.0,0.0049,0.0,0.512,34.7899,34.7901,26.1074,26.1082,0.0504,1.536,0.602,False,2018-04-15 05:19:47.582
122.766,2018-04-15 05:12:33,435.966,10464.0,-106.98056000000001,17.01268,122.0,13.5323,13.5317,4.131751,4.131719,0.2573,12.3508,4.5606,0.050671,0.0,4.5606,0.0858,0.5125,0.0,4.6199,0.0,0.0049,0.0,0.5117,34.7938,34.794,26.1285,26.1288,0.0497,1.515,0.593,False,2018-04-15 05:19:48.966
123.772,2018-04-15 05:12:33,437.036,10490.0,-106.98056000000001,17.01268,123.0,13.5248,13.5253,4.131142,4.131173,0.2561,12.3504,4.5611,0.050671,0.0,4.5611,0.0854,0.5125,0.0,4.6379,0.0,0.0049,0.0,0.5117,34.7945,34.7944,26.1306,26.1304,0.0482,1.469,0.575,False,2018-04-15 05:19:50.036
124.779,2018-04-15 05:12:33,437.909,10511.0,-106.98056000000001,17.01268,124.0,13.5039,13.504,4.129241,4.129231,0.24953000000000003,12.3502,4.5614,0.050671,0.0,4.5614,0.0832,0.512,0.0,4.648,0.0,0.0049,0.0,0.5111,34.7952,34.795,26.1355,26.1353,0.0464,1.412,0.552,False,2018-04-15 05:19:50.909
125.786,2018-04-15 05:12:33,438.712,10530.0,-106.98056000000001,17.01268,125.0,13.4798,13.48,4.127076000000001,4.127072,0.22975,12.3495,4.5622,0.050671,0.0,4.5622,0.0766,0.5121,0.0,4.6482,0.0,0.0049,0.0,0.5112,34.7964,34.7962,26.1414,26.1412,0.048,1.4609999999999999,0.5710000000000001,False,2018-04-15 05:19:51.712
126.792,2018-04-15 05:12:33,439.551,10550.0,-106.98056000000001,17.01268,126.0,13.4686,13.4691,4.126105,4.126142,0.23501999999999998,12.3493,4.5624,0.050671,0.0,4.5624,0.0783,0.512,0.0,4.6508,0.0,0.0049,0.0,0.5111,34.7971,34.7969,26.1442,26.1441,0.0481,1.465,0.573,False,2018-04-15 05:19:52.551
127.79899999999999,2018-04-15 05:12:33,440.48699999999997,10573.0,-106.98056000000001,17.01268,127.0,13.4517,13.4519,4.124556,4.124541000000001,0.22612,12.3497,4.562,0.050671,0.0,4.562,0.0754,0.5119,0.0,4.6509,0.0,0.0049,0.0,0.5111,34.7974,34.7971,26.148,26.1477,0.0465,1.416,0.5529999999999999,False,2018-04-15 05:19:53.487
128.805,2018-04-15 05:12:33,441.50699999999995,10597.0,-106.98056000000001,17.01268,128.0,13.4088,13.4086,4.120595,4.120556,0.20572,12.3487,4.5631,0.050671,0.0,4.5631,0.0686,0.5118,0.0,4.6505,0.0,0.0049,0.0,0.5109,34.7988,34.7986,26.1578,26.1578,0.0471,1.436,0.561,False,2018-04-15 05:19:54.507
129.812,2018-04-15 05:12:33,442.51599999999996,10621.0,-106.98056000000001,17.01268,129.0,13.3858,13.3858,4.118505,4.118487,0.1986,12.3484,4.5634,0.050671,0.0,4.5634,0.0662,0.5118,0.0,4.644,0.0,0.0049,0.0,0.511,34.7996,34.7994,26.1632,26.1631,0.0483,1.47,0.574,False,2018-04-15 05:19:55.516
130.819,2018-04-15 05:12:33,443.43699999999995,10643.0,-106.98056000000001,17.01268,130.0,13.3429,13.3429,4.114522,4.114503,0.17895,12.3477,4.5642,0.050671,0.0,4.5642,0.0597,0.512,0.0,4.6372,0.0,0.0049,0.0,0.5111,34.8008,34.8006,26.1729,26.1727,0.0478,1.456,0.568,False,2018-04-15 05:19:56.437
131.825,2018-04-15 05:12:33,444.31199999999995,10664.0,-106.98056000000001,17.01268,131.0,13.3172,13.3175,4.112121,4.112125,0.17599,12.3491,4.5627,0.050671,0.0,4.5627,0.0587,0.5118,0.0,4.6456,0.0,0.0049,0.0,0.5109,34.8011,34.8009,26.1784,26.1781,0.046,1.402,0.546,False,2018-04-15 05:19:57.312
132.832,2018-04-15 05:12:33,445.319,10689.0,-106.98056000000001,17.01268,132.0,13.2803,13.2797,4.108593,4.108509,0.17021,12.3485,4.5633,0.050671,0.0,4.5633,0.0567,0.5116,0.0,4.651,0.0,0.0049,0.0,0.5107,34.8011,34.8009,26.1859,26.1859,0.0465,1.4169999999999998,0.552,False,2018-04-15 05:19:58.319
133.839,2018-04-15 05:12:33,446.75800000000004,10723.0,-106.98056000000001,17.01268,133.0,13.2302,13.2295,4.103866,4.103801,0.16476,12.3477,4.5642,0.050671,0.0,4.5642,0.0549,0.5116,0.0,4.6502,0.0,0.0049,0.0,0.5107,34.8017,34.8017,26.1966,26.1967,0.0466,1.419,0.552,False,2018-04-15 05:19:59.758
134.845,2018-04-15 05:12:33,448.07800000000003,10755.0,-106.98056000000001,17.01268,134.0,13.2115,13.212,4.102193,4.102253,0.15469000000000002,12.3479,4.564,0.050671,0.0,4.564,0.0516,0.5116,0.0,4.648,0.0,0.0049,0.0,0.5107,34.8026,34.8027,26.2011,26.201,0.0467,1.423,0.5529999999999999,False,2018-04-15 05:20:01.078
135.852,2018-04-15 05:12:33,448.97,10776.0,-106.98056000000001,17.01268,135.0,13.2081,13.2087,4.101941,4.102004,0.15332,12.3479,4.564,0.050671,0.0,4.564,0.0511,0.5115,0.0,4.6457,0.0,0.0049,0.0,0.5106,34.8029,34.803,26.202,26.202,0.0459,1.3980000000000001,0.544,False,2018-04-15 05:20:01.970
136.858,2018-04-15 05:12:33,449.755,10795.0,-106.98056000000001,17.01268,136.0,13.1916,13.1927,4.100376,4.100448,0.15032,12.3478,4.5641,0.050671,0.0,4.5641,0.0501,0.5115,0.0,4.65,0.0,0.0049,0.0,0.5106,34.8027,34.8024,26.2052,26.2048,0.0464,1.412,0.5489999999999999,False,2018-04-15 05:20:02.755
137.865,2018-04-15 05:12:33,450.595,10815.0,-106.98056000000001,17.01268,137.0,13.1607,13.1614,4.097538,4.097595,0.14110999999999999,12.3475,4.5644,0.050671,0.0,4.5644,0.047,0.5115,0.0,4.6502,0.0,0.0049,0.0,0.5106,34.8037,34.8036,26.2123,26.2121,0.0464,1.412,0.5489999999999999,False,2018-04-15 05:20:03.595
138.872,2018-04-15 05:12:33,451.716,10842.0,-106.98056000000001,17.01268,138.0,13.1355,13.1357,4.095221,4.095269999999999,0.13267,12.3475,4.5645,0.050671,0.0,4.5645,0.0443,0.5114,0.0,4.6507,0.0,0.0049,0.0,0.5105,34.8043,34.8046,26.2179,26.2181,0.0449,1.369,0.532,False,2018-04-15 05:20:04.716
139.878,2018-04-15 05:12:33,453.126,10876.0,-106.98056000000001,17.01266,139.0,13.1075,13.1077,4.092622,4.09265,0.12493,12.3468,4.5652,0.050671,0.0,4.5652,0.0416,0.5112,0.0,4.6489,0.0,0.0049,0.0,0.5103,34.8049,34.8051,26.224,26.2241,0.0449,1.368,0.531,False,2018-04-15 05:20:06.126
140.885,2018-04-15 05:12:33,454.217,10902.0,-106.98056000000001,17.01266,140.0,13.0826,13.083,4.090427,4.090487,0.11467999999999999,12.3471,4.5649,0.050671,0.0,4.5649,0.0383,0.5111,0.0,4.6506,0.0,0.0049,0.0,0.5102,34.8065,34.8067,26.2302,26.2303,0.0443,1.349,0.523,False,2018-04-15 05:20:07.217
141.892,2018-04-15 05:12:33,455.07800000000003,10923.0,-106.98056000000001,17.01266,141.0,13.0737,13.0741,4.089691,4.08973,0.10849,12.3457,4.5665,0.050671,0.0,4.5665,0.0361,0.5111,0.0,4.6509,0.0,0.0049,0.0,0.5102,34.8072,34.8073,26.2326,26.2326,0.0454,1.383,0.536,False,2018-04-15 05:20:08.078
142.898,2018-04-15 05:12:33,455.912,10943.0,-106.98056000000001,17.01266,142.0,13.0466,13.0467,4.0871379999999995,4.087134,0.10533,12.3456,4.5666,0.050671,0.0,4.5666,0.0351,0.5112,0.0,4.6529,0.0,0.0049,0.0,0.5103,34.8074,34.8073,26.2382,26.2381,0.0451,1.3730000000000002,0.532,False,2018-04-15 05:20:08.912
143.905,2018-04-15 05:12:33,456.809,10964.0,-106.98056000000001,17.01266,143.0,13.0262,13.026,4.085076,4.085030000000001,0.1045,12.3457,4.5665,0.050671,0.0,4.5665,0.0348,0.5109,0.0,4.6531,0.0,0.0049,0.0,0.51,34.8061,34.8058,26.2414,26.2412,0.0436,1.327,0.514,False,2018-04-15 05:20:09.809
144.912,2018-04-15 05:12:33,457.764,10987.0,-106.98056000000001,17.01266,144.0,12.9915,12.9921,4.081161,4.081205000000001,0.11612,12.348,4.5639,0.050671,0.0,4.5639,0.0387,0.511,0.0,4.6176,0.0,0.0049,0.0,0.5101,34.8002,34.8001,26.2438,26.2436,0.0442,1.3459999999999999,0.521,False,2018-04-15 05:20:10.764
145.91899999999998,2018-04-15 05:12:33,458.676,11009.0,-106.98056000000001,17.01267,145.0,12.9624,12.9628,4.078235,4.078259,0.11794,12.3471,4.5649,0.050671,0.0,4.5649,0.0393,0.5107,0.0,4.5734,0.0,0.0049,0.0,0.5098,34.7986,34.7985,26.2484,26.2483,0.0438,1.335,0.517,False,2018-04-15 05:20:11.676
146.925,2018-04-15 05:12:33,459.642,11032.0,-106.98056000000001,17.01268,146.0,12.9512,12.9515,4.077188,4.07724,0.11697,12.3466,4.5654,0.050671,0.0,4.5654,0.039,0.5108,0.0,4.6502,0.0,0.0049,0.0,0.5099,34.7985,34.7988,26.2506,26.2507,0.0427,1.3,0.503,False,2018-04-15 05:20:12.642
147.93200000000002,2018-04-15 05:12:33,460.874,11062.0,-106.98055,17.01267,147.0,12.9388,12.9388,4.076016,4.0760559999999995,0.1144,12.3464,4.5656,0.050671,0.0,4.5656,0.0382,0.5107,0.0,4.6538,0.0,0.0049,0.0,0.5098,34.7984,34.7987,26.253,26.2532,0.0442,1.3459999999999999,0.52,False,2018-04-15 05:20:13.874
148.938,2018-04-15 05:12:33,462.26199999999994,11095.0,-106.98053999999999,17.01266,148.0,12.93,12.9306,4.075283,4.075383,0.11204000000000001,12.3464,4.5657,0.050671,0.0,4.5657,0.0374,0.5106,0.0,4.6536,0.0,0.0049,0.0,0.5097,34.799,34.7994,26.2552,26.2554,0.0419,1.275,0.493,False,2018-04-15 05:20:15.262
