Pressure [dbar],timeS,longitude,latitude,depSMlignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
351.0,601.762,-106.979,16.98436,351,9.9247,9.9246,3.783131,3.783354,0.073669,12.3366,4.5768,0.0501,0,4.5768,0.0245,0.5075,0,4.6472,0,0,0,0.5067,34.6464,34.6488,26.6956,26.6975,0.0354,1.077,0.39
352.0,602.738,-106.979,16.98436,352,9.9169,9.9171,3.782421,3.78268,0.073817,12.3366,4.5768,0.0501,0,4.5768,0.0246,0.5077,0,4.6474,0,0,0,0.5069,34.6461,34.6486,26.6967,26.6986,0.0379,1.153,0.418
353.0,603.474,-106.979,16.98436,353,9.9088,9.9101,3.781656,3.782024,0.073713,12.3366,4.5768,0.0501,0,4.5768,0.0245,0.5079,0,4.6435,0,0,0,0.5071,34.6456,34.6481,26.6977,26.6994,0.037,1.127,0.409
354.0,604.102,-106.979,16.98436,354,9.8957,9.897,3.780419,3.780764,0.073247,12.3365,4.5769,0.0501,0,4.5769,0.0244,0.5077,0,4.6422,0,0,0,0.5069,34.645,34.6473,26.6995,26.701,0.0349,1.063,0.385
355.0,604.685,-106.979,16.98436,355,9.8909,9.8912,3.779999,3.780272,0.07326,12.3365,4.577,0.0501,0,4.577,0.0244,0.5075,0,4.6445,0,0,0,0.5067,34.6449,34.6474,26.7002,26.7021,0.0349,1.062,0.385
356.0,605.26,-106.979,16.98436,356,9.8886,9.889,3.779821,3.780085,0.072973,12.3369,4.5766,0.0501,0,4.5766,0.0243,0.5078,0,4.6474,0,0,0,0.5071,34.6448,34.6471,26.7006,26.7023,0.0364,1.109,0.402
357.0,605.827,-106.979,16.98437,357,9.8894,9.8904,3.779935,3.780253,0.074609,12.3369,4.5765,0.0501,0,4.5765,0.0248,0.5076,0,4.6492,0,0,0,0.5069,34.6448,34.6471,26.7004,26.7021,0.0351,1.068,0.387
358.0,606.449,-106.979,16.98438,358,9.8897,9.8903,3.779991,3.780289,0.073319,12.3366,4.5769,0.0501,0,4.5769,0.0244,0.5074,0,4.6503,0,0,0,0.5066,34.6447,34.6471,26.7003,26.7021,0.0341,1.036,0.376
359.0,607.501,-106.979,16.98438,359,9.8789,9.8821,3.778943,3.779513,0.073454,12.3365,4.577,0.0501,0,4.577,0.0245,0.5076,0,4.6524,0,0,0,0.5068,34.6438,34.6466,26.7015,26.7031,0.0374,1.138,0.412
360.0,609.319,-106.979,16.98438,360,9.8715,9.8729,3.778273,3.778627,0.073836,12.3365,4.577,0.0501,0,4.577,0.0246,0.5077,0,4.6534,0,0,0,0.507,34.6435,34.6459,26.7025,26.7041,0.0352,1.072,0.388
361.0,611.013,-106.979,16.98438,361,9.8657,9.8661,3.777762,3.778016,0.073363,12.3363,4.5771,0.0501,0,4.5771,0.0244,0.5076,0,4.6519,0,0,0,0.5069,34.6435,34.6457,26.7035,26.7051,0.0369,1.122,0.406
362.0,612.652,-106.979,16.98438,362,9.8546,9.8544,3.776691,3.776905,0.073917,12.3362,4.5773,0.0501,0,4.5773,0.0246,0.5076,0,4.6522,0,0,0,0.5069,34.6427,34.645,26.7047,26.7066,0.0369,1.123,0.407
363.0,614.324,-106.979,16.98438,363,9.835,9.8345,3.774764,3.774939,0.07357,12.3363,4.5772,0.0501,0,4.5772,0.0245,0.5079,0,4.6519,0,0,0,0.5072,34.6413,34.6436,26.7069,26.7088,0.0372,1.134,0.41
364.0,615.373,-106.97898,16.98438,364,9.7785,9.7781,3.769244,3.769435,0.074981,12.3361,4.5774,0.0501,0,4.5774,0.025,0.5078,0,4.6496,0,0,0,0.5071,34.6385,34.6409,26.7142,26.7162,0.0341,1.039,0.375
365.0,616.085,-106.97898,16.98438,365,9.7681,9.7683,3.768289,3.768528,0.074768,12.3366,4.5768,0.0501,0,4.5768,0.0249,0.5075,0,4.6471,0,0,0,0.5067,34.6383,34.6405,26.7159,26.7176,0.0343,1.044,0.377
366.0,616.697,-106.97898,16.98438,366,9.7588,9.7587,3.767393,3.767606,0.074394,12.3372,4.5761,0.0501,0,4.5761,0.0248,0.5074,0,4.6355,0,0,0,0.5067,34.6375,34.6398,26.7168,26.7186,0.0355,1.081,0.391
367.0,617.285,-106.97898,16.98438,367,9.7454,9.7452,3.766113,3.766331,0.073755,12.3365,4.5769,0.0501,0,4.5769,0.0246,0.5074,0,4.6385,0,0,0,0.5067,34.6368,34.6392,26.7185,26.7205,0.036,1.095,0.395
368.0,617.862,-106.97898,16.98438,368,9.7433,9.7438,3.765967,3.766238,0.073781,12.3368,4.5766,0.0501,0,4.5766,0.0246,0.5077,0,4.6418,0,0,0,0.507,34.6369,34.6392,26.719,26.7207,0.0357,1.088,0.393
369.0,618.433,-106.97898,16.98438,369,9.7435,9.7441,3.766032,3.766312,0.074091,12.3361,4.5774,0.0501,0,4.5774,0.0247,0.5074,0,4.6439,0,0,0,0.5066,34.6368,34.6392,26.7189,26.7207,0.0333,1.012,0.366
370.0,618.993,-106.97898,16.98438,370,9.7436,9.7439,3.766069,3.766324,0.07327,12.336,4.5775,0.0501,0,4.5775,0.0244,0.5073,0,4.6478,0,0,0,0.5065,34.6367,34.6391,26.7188,26.7206,0.0341,1.038,0.375
371.0,619.644,-106.97898,16.98438,371,9.7397,9.7396,3.765704,3.765931,0.073895,12.336,4.5775,0.0501,0,4.5775,0.0246,0.5075,0,4.6498,0,0,0,0.5068,34.6363,34.6386,26.7192,26.721,0.0367,1.116,0.403
372.0,620.882,-106.97898,16.98438,372,9.7332,9.7393,3.765115,3.765913,0.074098,12.3378,4.5754,0.0501,0,4.5754,0.0247,0.5074,0,4.6504,0,0,0,0.5067,34.636,34.6384,26.72,26.7209,0.0363,1.105,0.399
373.0,622.404,-106.97898,16.98438,373,9.7267,9.7265,3.764524,3.764731,0.073748,12.336,4.5775,0.0501,0,4.5775,0.0246,0.5077,0,4.6513,0,0,0,0.507,34.6357,34.6381,26.721,26.7228,0.0363,1.104,0.398
374.0,624.054,-106.97898,16.98438,374,9.7207,9.7209,3.763975,3.764231,0.073349,12.3361,4.5774,0.0501,0,4.5774,0.0244,0.5075,0,4.6506,0,0,0,0.5067,34.6354,34.6378,26.7217,26.7235,0.0346,1.055,0.381
375.0,625.921,-106.97898,16.98438,375,9.7094,9.7096,3.762917,3.763164,0.073972,12.3362,4.5773,0.0501,0,4.5773,0.0246,0.5075,0,4.6509,0,0,0,0.5068,34.6349,34.6373,26.7232,26.7251,0.0365,1.11,0.401
376.0,627.129,-106.97898,16.98438,376,9.7074,9.7078,3.7628,3.763069,0.073993,12.336,4.5776,0.0501,0,4.5776,0.0246,0.5074,0,4.652,0,0,0,0.5066,34.6352,34.6376,26.7238,26.7256,0.0352,1.07,0.386
377.0,628.022,-106.97898,16.98438,377,9.7026,9.7026,3.762351,3.762586,0.074219,12.3362,4.5773,0.0501,0,4.5773,0.0247,0.5076,0,4.6513,0,0,0,0.5069,34.6348,34.6371,26.7243,26.7261,0.0381,1.159,0.418
378.0,628.814,-106.97897,16.98438,378,9.6864,9.6863,3.760779,3.76097,0.074074,12.3364,4.5771,0.0501,0,4.5771,0.0247,0.5077,0,4.6521,0,0,0,0.507,34.6337,34.6357,26.7261,26.7278,0.0377,1.149,0.414
379.0,629.582,-106.97896,16.98438,379,9.6713,9.6718,3.759374,3.759641,0.073454,12.3365,4.577,0.0501,0,4.577,0.0245,0.5078,0,4.6518,0,0,0,0.5071,34.6333,34.6356,26.7284,26.7301,0.0364,1.109,0.4
380.0,630.331,-106.97896,16.98438,380,9.6632,9.6632,3.758575,3.758775,0.073905,12.3361,4.5774,0.0501,0,4.5774,0.0246,0.5076,0,4.652,0,0,0,0.5069,34.6324,34.6345,26.729,26.7307,0.0348,1.06,0.382
381.0,631.07,-106.97896,16.98438,381,9.6451,9.6452,3.75685,3.757068,0.073664,12.3357,4.5779,0.0501,0,4.5779,0.0245,0.5076,0,4.6518,0,0,0,0.5068,34.6317,34.6338,26.7315,26.7331,0.0351,1.067,0.385
382.0,631.757,-106.97896,16.98438,382,9.6364,9.6367,3.756039,3.756289,0.073749,12.3357,4.5778,0.0501,0,4.5778,0.0246,0.5074,0,4.652,0,0,0,0.5067,34.6312,34.6335,26.7326,26.7343,0.0352,1.072,0.386
383.0,632.429,-106.97896,16.98438,383,9.6295,9.6299,3.755404,3.755654,0.07407,12.3359,4.5776,0.0501,0,4.5776,0.0247,0.5075,0,4.6519,0,0,0,0.5068,34.6309,34.633,26.7335,26.7352,0.0357,1.088,0.392
384.0,633.142,-106.97896,16.98438,384,9.6235,9.6238,3.754844,3.755099,0.07412,12.3358,4.5777,0.0501,0,4.5777,0.0247,0.5075,0,4.653,0,0,0,0.5067,34.6304,34.6328,26.7342,26.7359,0.0355,1.082,0.39
385.0,634.096,-106.97896,16.98438,385,9.6076,9.6078,3.75329,3.753529,0.073652,12.3359,4.5776,0.0501,0,4.5776,0.0245,0.5074,0,4.6532,0,0,0,0.5066,34.6293,34.6315,26.7359,26.7376,0.0347,1.057,0.381
386.0,635.936,-106.97896,16.98438,386,9.587,9.5879,3.751305,3.751631,0.073979,12.336,4.5776,0.0501,0,4.5776,0.0246,0.5076,0,4.6533,0,0,0,0.5068,34.6282,34.6307,26.7385,26.7403,0.0373,1.135,0.409
387.0,637.765,-106.97896,16.98438,387,9.5526,9.5525,3.747925,3.748154,0.073758,12.3356,4.5781,0.0501,0,4.5781,0.0246,0.5077,0,4.6531,0,0,0,0.5069,34.626,34.6285,26.7425,26.7445,0.0355,1.081,0.389
388.0,638.769,-106.97896,16.98438,388,9.5286,9.5287,3.745665,3.745903,0.073428,12.3358,4.5778,0.0501,0,4.5778,0.0245,0.5075,0,4.6518,0,0,0,0.5068,34.6254,34.6278,26.746,26.7478,0.0368,1.119,0.402
389.0,639.555,-106.97896,16.98438,389,9.515,9.5152,3.744364,3.74461,0.073866,12.3357,4.5779,0.0501,0,4.5779,0.0246,0.5078,0,4.6516,0,0,0,0.5071,34.6246,34.627,26.7477,26.7494,0.0385,1.173,0.422
390.0,640.29,-106.97896,16.98438,390,9.4901,9.49,3.741955,3.742145,0.074121,12.3355,4.5782,0.0501,0,4.5782,0.0247,0.5077,0,4.6522,0,0,0,0.507,34.6233,34.6253,26.7507,26.7523,0.0366,1.114,0.4
391.0,641.071,-106.97896,16.98438,391,9.4701,9.4701,3.740065,3.740276,0.074304,12.3353,4.5784,0.0501,0,4.5784,0.0247,0.5077,0,4.6532,0,0,0,0.507,34.6225,34.6247,26.7534,26.7551,0.035,1.067,0.383
392.0,642.068,-106.97896,16.98438,392,9.4461,9.4455,3.737739,3.737875,0.074345,12.3355,4.5782,0.0501,0,4.5782,0.0248,0.5075,0,4.6528,0,0,0,0.5068,34.6213,34.6231,26.7564,26.758,0.0373,1.136,0.408
393.0,643.222,-106.97896,16.98438,393,9.4108,9.4103,3.73429,3.734459,0.074208,12.3356,4.578,0.0501,0,4.578,0.0247,0.5078,0,4.6534,0,0,0,0.5071,34.6192,34.6214,26.7605,26.7624,0.0369,1.123,0.403
394.0,644.273,-106.97896,16.98438,394,9.376,9.376,3.730962,3.731179,0.074867,12.3348,4.579,0.0501,0,4.579,0.0249,0.5075,0,4.6527,0,0,0,0.5068,34.6179,34.6201,26.7652,26.767,0.0348,1.06,0.38
395.0,645.189,-106.97896,16.98438,395,9.3663,9.3666,3.730076,3.730321,0.074293,12.3352,4.5785,0.0501,0,4.5785,0.0247,0.5076,0,4.6532,0,0,0,0.5068,34.6175,34.6198,26.7666,26.7683,0.0374,1.137,0.407
396.0,646.012,-106.97896,16.98438,396,9.3578,9.3582,3.729316,3.729568,0.074358,12.335,4.5788,0.0501,0,4.5788,0.0248,0.5077,0,4.6531,0,0,0,0.507,34.6174,34.6197,26.7679,26.7696,0.0378,1.149,0.412
397.0,646.835,-106.97896,16.98438,397,9.3324,9.3317,3.726784,3.72691,0.074475,12.335,4.5788,0.0501,0,4.5788,0.0248,0.5076,0,4.6534,0,0,0,0.5068,34.6153,34.6172,26.7704,26.772,0.0355,1.079,0.386
398.0,647.777,-106.97896,16.98438,398,9.2884,9.2894,3.722602,3.722899,0.075125,12.3351,4.5787,0.0501,0,4.5787,0.025,0.5076,0,4.6532,0,0,0,0.5069,34.614,34.6161,26.7765,26.778,0.0371,1.13,0.404
399.0,649.084,-106.97896,16.98438,399,9.2788,9.2792,3.721708,3.721966,0.074692,12.3349,4.5789,0.0501,0,4.5789,0.0249,0.5076,0,4.6539,0,0,0,0.5069,34.6135,34.6158,26.7777,26.7795,0.036,1.097,0.392
400.0,650.58,-106.97896,16.98436,400,9.2526,9.2513,3.719118,3.719236,0.074751,12.3349,4.5789,0.0501,0,4.5789,0.0249,0.5076,0,4.6536,0,0,0,0.5069,34.6115,34.614,26.7804,26.7825,0.0374,1.137,0.406
401.0,651.738,-106.97896,16.98436,401,9.1868,9.1861,3.712784,3.712936,0.074274,12.335,4.5788,0.0501,0,4.5788,0.0247,0.5077,0,4.6538,0,0,0,0.507,34.6089,34.6112,26.7891,26.7909,0.0373,1.134,0.405
402.0,652.684,-106.97896,16.98436,402,9.1708,9.1709,3.711289,3.711525,0.07542,12.335,4.5789,0.0501,0,4.5789,0.0251,0.5075,0,4.6531,0,0,0,0.5068,34.6084,34.6108,26.7912,26.7931,0.036,1.096,0.391
403.0,653.549,-106.97896,16.98436,403,9.1411,9.1408,3.708354,3.708535,0.074916,12.335,4.5788,0.0501,0,4.5788,0.0249,0.5075,0,4.6543,0,0,0,0.5068,34.6061,34.6083,26.7942,26.796,0.0356,1.082,0.386
404.0,654.452,-106.97896,16.98436,404,9.1113,9.1109,3.705563,3.705745,0.073605,12.3349,4.5789,0.0501,0,4.5789,0.0245,0.5074,0,4.6545,0,0,0,0.5067,34.6055,34.6077,26.7985,26.8004,0.0349,1.062,0.378
405.0,655.451,-106.97896,16.98436,405,9.0942,9.0937,3.70389,3.704065,0.074751,12.335,4.5787,0.0501,0,4.5787,0.0249,0.5074,0,4.6536,0,0,0,0.5067,34.6042,34.6065,26.8003,26.8022,0.0371,1.129,0.402
406.0,656.465,-106.97896,16.98436,406,9.0661,9.0658,3.701198,3.701387,0.075495,12.3347,4.5792,0.0501,0,4.5792,0.0251,0.5073,0,4.6544,0,0,0,0.5066,34.6029,34.6052,26.8038,26.8056,0.0339,1.032,0.367
407.0,657.361,-106.97896,16.98436,407,9.0519,9.0524,3.699901,3.70017,0.073613,12.3347,4.5792,0.0501,0,4.5792,0.0245,0.5074,0,4.6529,0,0,0,0.5067,34.6027,34.605,26.8059,26.8077,0.0353,1.075,0.382
408.0,658.135,-106.97896,16.98436,408,9.0412,9.0414,3.698898,3.699155,0.075002,12.3348,4.579,0.0501,0,4.579,0.025,0.5071,0,4.6534,0,0,0,0.5064,34.6021,34.6046,26.8072,26.8091,0.0332,1.009,0.359
409.0,658.863,-106.97896,16.98436,409,9.038,9.0383,3.698653,3.698919,0.07431,12.3349,4.5789,0.0501,0,4.5789,0.0247,0.507,0,4.6544,0,0,0,0.5063,34.6022,34.6047,26.8078,26.8097,0.034,1.035,0.368
410.0,659.643,-106.97896,16.98436,410,9.0339,9.0344,3.698287,3.69855,0.074591,12.3348,4.579,0.0501,0,4.579,0.0248,0.507,0,4.6543,0,0,0,0.5063,34.6019,34.6042,26.8082,26.8099,0.0359,1.092,0.388
411.0,660.835,-106.97896,16.98436,411,9.0309,9.0314,3.698041,3.698318,0.074049,12.3347,4.5791,0.0501,0,4.5791,0.0247,0.5073,0,4.6548,0,0,0,0.5066,34.6018,34.6042,26.8086,26.8104,0.0358,1.09,0.388
412.0,662.783,-106.97896,16.98436,412,9.0248,9.0257,3.697468,3.697787,0.07473,12.3344,4.5795,0.0501,0,4.5795,0.0249,0.5072,0,4.655,0,0,0,0.5065,34.6013,34.6037,26.8092,26.8109,0.0357,1.088,0.387
413.0,664.317,-106.97896,16.98436,413,8.9811,8.9814,3.693205,3.693472,0.07333,12.3344,4.5794,0.0501,0,4.5794,0.0244,0.5074,0,4.6555,0,0,0,0.5067,34.5986,34.6012,26.8141,26.8161,0.0379,1.152,0.409
414.0,665.284,-106.97896,16.98436,414,8.9467,8.947,3.68984,3.690092,0.074473,12.3342,4.5797,0.0501,0,4.5797,0.0248,0.5078,0,4.6542,0,0,0,0.5071,34.5965,34.5988,26.8179,26.8196,0.038,1.157,0.411
415.0,666.07,-106.97896,16.98436,415,8.9183,8.9183,3.687123,3.687329,0.07434,12.334,4.5799,0.0501,0,4.5799,0.0248,0.5073,0,4.6542,0,0,0,0.5066,34.5952,34.5973,26.8214,26.8231,0.0337,1.025,0.364
416.0,666.771,-106.97896,16.98436,416,8.9153,8.9153,3.686855,3.68708,0.073717,12.334,4.5798,0.0501,0,4.5798,0.0245,0.5075,0,4.6543,0,0,0,0.5068,34.5948,34.5971,26.8216,26.8234,0.0359,1.094,0.388
417.0,667.458,-106.97896,16.98436,417,8.9142,8.9146,3.686799,3.687069,0.074337,12.3342,4.5796,0.0501,0,4.5796,0.0248,0.5073,0,4.6528,0,0,0,0.5066,34.5948,34.5972,26.8218,26.8236,0.0333,1.012,0.359
418.0,668.187,-106.97896,16.98436,418,8.9138,8.9142,3.686806,3.68706,0.073464,12.3343,4.5795,0.0501,0,4.5795,0.0245,0.5069,0,4.6536,0,0,0,0.5062,34.5948,34.5971,26.8218,26.8236,0.0333,1.015,0.36
419.0,668.993,-106.97896,16.98436,419,8.9133,8.9138,3.686796,3.687063,0.074473,12.3342,4.5797,0.0501,0,4.5797,0.0248,0.5073,0,4.6543,0,0,0,0.5066,34.5947,34.597,26.8219,26.8236,0.0359,1.093,0.387
420.0,669.982,-106.97897,16.98436,420,8.9115,8.912,3.686652,3.686922,0.074061,12.3342,4.5797,0.0501,0,4.5797,0.0247,0.507,0,4.6552,0,0,0,0.5063,34.5944,34.5968,26.822,26.8238,0.034,1.034,0.366
421.0,671.413,-106.97898,16.98436,421,8.9105,8.9112,3.686613,3.6869,0.073544,12.3344,4.5795,0.0501,0,4.5795,0.0245,0.5069,0,4.6553,0,0,0,0.5062,34.5946,34.5969,26.8223,26.8239,0.0335,1.02,0.362
422.0,672.805,-106.97898,16.98436,422,8.9062,8.9066,3.686234,3.686491,0.074803,12.3341,4.5798,0.0501,0,4.5798,0.0249,0.507,0,4.6551,0,0,0,0.5063,34.5943,34.5967,26.8228,26.8245,0.0367,1.117,0.396
423.0,673.798,-106.97898,16.98436,423,8.9002,8.9026,3.685639,3.686097,0.073952,12.334,4.5799,0.0501,0,4.5799,0.0246,0.5073,0,4.6561,0,0,0,0.5066,34.5934,34.596,26.823,26.8247,0.0377,1.149,0.407
424.0,674.668,-106.97898,16.98436,424,8.8688,8.8707,3.682685,3.683078,0.073747,12.3342,4.5796,0.0501,0,4.5796,0.0246,0.5073,0,4.656,0,0,0,0.5066,34.5925,34.5948,26.8273,26.8288,0.0354,1.077,0.381
425.0,675.857,-106.97898,16.98436,425,8.8694,8.8706,3.682769,3.683085,0.07409,12.3338,4.5801,0.0501,0,4.5801,0.0247,0.507,0,4.654,0,0,0,0.5063,34.5924,34.5946,26.8272,26.8287,0.0339,1.033,0.366
426.0,677.617,-106.97898,16.98436,426,8.8693,8.8696,3.68281,3.683062,0.074509,12.3338,4.5801,0.0501,0,4.5801,0.0248,0.5071,0,4.6548,0,0,0,0.5064,34.5925,34.5948,26.8272,26.829,0.0354,1.077,0.382
427.0,678.625,-106.97898,16.98436,427,8.8626,8.8631,3.68219,3.682451,0.07417,12.3339,4.58,0.0501,0,4.58,0.0247,0.5073,0,4.6544,0,0,0,0.5066,34.592,34.5943,26.8279,26.8297,0.0375,1.141,0.404
428.0,679.308,-106.97898,16.98436,428,8.8475,8.8478,3.680797,3.681052,0.075178,12.3335,4.5804,0.0501,0,4.5804,0.025,0.5073,0,4.6534,0,0,0,0.5066,34.5917,34.594,26.83,26.8319,0.0358,1.09,0.386
429.0,679.907,-106.97898,16.98436,429,8.8352,8.8354,3.679625,3.679886,0.075594,12.3341,4.5798,0.0501,0,4.5798,0.0252,0.5072,0,4.6543,0,0,0,0.5065,34.5909,34.5934,26.8314,26.8334,0.036,1.095,0.388
430.0,680.492,-106.97898,16.98436,430,8.807,8.8091,3.67685,3.677276,0.074371,12.3341,4.5798,0.0501,0,4.5798,0.0248,0.5072,0,4.6544,0,0,0,0.5065,34.5888,34.5912,26.8342,26.8357,0.0351,1.069,0.378
431.0,681.05,-106.97898,16.98436,431,8.7798,8.7808,3.674366,3.674687,0.074648,12.3337,4.5803,0.0501,0,4.5803,0.0249,0.5074,0,4.6549,0,0,0,0.5067,34.5887,34.5911,26.8384,26.8401,0.0336,1.023,0.362
432.0,681.868,-106.97899,16.98437,432,8.7778,8.7775,3.674193,3.674407,0.073868,12.3337,4.5802,0.0501,0,4.5802,0.0246,0.5069,0,4.6554,0,0,0,0.5062,34.5883,34.5909,26.8384,26.8405,0.0332,1.01,0.357
433.0,684.046,-106.979,16.98438,433,8.7878,8.7898,3.675117,3.675542,0.074561,12.3341,4.5797,0.0501,0,4.5797,0.0248,0.5071,0,4.656,0,0,0,0.5064,34.5879,34.5903,26.8366,26.8382,0.0358,1.089,0.385
434.0,685.295,-106.979,16.98436,434,8.7563,8.7546,3.67217,3.672251,0.074694,12.3339,4.5799,0.0501,0,4.5799,0.0249,0.507,0,4.6555,0,0,0,0.5063,34.5871,34.5896,26.8409,26.8431,0.0367,1.116,0.394
435.0,686.163,-106.979,16.98436,435,8.7468,8.7474,3.671295,3.671575,0.074418,12.334,4.5799,0.0501,0,4.5799,0.0248,0.5074,0,4.6554,0,0,0,0.5067,34.5867,34.589,26.8421,26.8438,0.0351,1.069,0.378
436.0,687.019,-106.979,16.98436,436,8.738,8.7381,3.670474,3.670705,0.074221,12.3345,4.5793,0.0501,0,4.5793,0.0247,0.5068,0,4.6558,0,0,0,0.5061,34.5862,34.5885,26.8431,26.8449,0.0335,1.019,0.36
437.0,688.103,-106.979,16.98436,437,8.7213,8.7213,3.66889,3.66912,0.074823,12.3337,4.5802,0.0501,0,4.5802,0.0249,0.5072,0,4.6562,0,0,0,0.5065,34.5853,34.5877,26.8451,26.8469,0.0366,1.114,0.393
438.0,689.602,-106.979,16.98436,438,8.7027,8.7028,3.667131,3.667363,0.074173,12.3334,4.5805,0.0501,0,4.5805,0.0247,0.5071,0,4.6557,0,0,0,0.5064,34.5844,34.5869,26.8472,26.8491,0.0348,1.059,0.374
439.0,690.748,-106.979,16.98436,439,8.6794,8.6794,3.664932,3.665158,0.073789,12.3337,4.5802,0.0501,0,4.5802,0.0246,0.5071,0,4.6557,0,0,0,0.5064,34.5836,34.586,26.8503,26.8521,0.0353,1.075,0.379
440.0,691.519,-106.979,16.98436,440,8.6564,8.6563,3.662738,3.662919,0.074301,12.3336,4.5803,0.0501,0,4.5803,0.0247,0.5071,0,4.6546,0,0,0,0.5064,34.5824,34.5845,26.8529,26.8546,0.0339,1.033,0.364
441.0,692.163,-106.979,16.98436,441,8.638,8.6382,3.661034,3.661278,0.074237,12.334,4.5799,0.0501,0,4.5799,0.0247,0.5068,0,4.6551,0,0,0,0.5061,34.5819,34.5844,26.8554,26.8573,0.0331,1.006,0.355
442.0,692.799,-106.979,16.98436,442,8.6296,8.6298,3.660267,3.6605,0.075471,12.3333,4.5806,0.0501,0,4.5806,0.0251,0.507,0,4.6555,0,0,0,0.5063,34.5816,34.5839,26.8565,26.8582,0.0359,1.092,0.385
443.0,693.534,-106.979,16.98437,443,8.6116,8.6116,3.65855,3.65875,0.075426,12.3332,4.5808,0.0501,0,4.5808,0.0251,0.507,0,4.6565,0,0,0,0.5063,34.5806,34.5828,26.8585,26.8602,0.0344,1.046,0.368
444.0,694.832,-106.979,16.98438,444,8.5998,8.5999,3.657429,3.657665,0.07345,12.3404,4.5726,0.0501,0,4.5726,0.0245,0.5069,0,4.657,0,0,0,0.5062,34.5799,34.5822,26.8598,26.8616,0.0347,1.057,0.372
445.0,696.267,-106.979,16.98438,445,8.594,8.594,3.656924,3.65715,0.074348,12.3323,4.5817,0.0501,0,4.5817,0.0248,0.507,0,4.6558,0,0,0,0.5063,34.5797,34.5821,26.8606,26.8624,0.0349,1.061,0.373
446.0,697.147,-106.979,16.98438,446,8.5799,8.5799,3.655628,3.655842,0.073256,12.3331,4.5808,0.0501,0,4.5808,0.0244,0.507,0,4.6545,0,0,0,0.5063,34.5793,34.5816,26.8624,26.8642,0.037,1.128,0.397
447.0,697.849,-106.979,16.98438,447,8.5659,8.5653,3.654323,3.654486,0.07326,12.3334,4.5805,0.0501,0,4.5805,0.0244,0.5073,0,4.6544,0,0,0,0.5066,34.5788,34.5811,26.8642,26.8661,0.0379,1.153,0.406
448.0,698.506,-106.979,16.98438,448,8.5455,8.5455,3.652407,3.652627,0.073484,12.333,4.581,0.0501,0,4.581,0.0245,0.5071,0,4.6553,0,0,0,0.5064,34.578,34.5803,26.8667,26.8686,0.0357,1.085,0.382
449.0,699.324,-106.979,16.98438,449,8.5254,8.5247,3.650516,3.650669,0.073667,12.3334,4.5805,0.0501,0,4.5805,0.0245,0.5072,0,4.655,0,0,0,0.5065,34.5772,34.5795,26.8693,26.8711,0.0337,1.027,0.361
450.0,701.661,-106.979,16.98436,450,8.5378,8.5383,3.6518,3.652043,0.074063,12.3332,4.5808,0.0501,0,4.5808,0.0247,0.5069,0,4.6555,0,0,0,0.5062,34.5782,34.5803,26.8681,26.8697,0.0357,1.087,0.382
451.0,703.141,-106.979,16.98436,451,8.4676,8.4681,3.645085,3.64536,0.074264,12.3326,4.5814,0.0501,0,4.5814,0.0247,0.507,0,4.6553,0,0,0,0.5063,34.5753,34.5778,26.8767,26.8785,0.034,1.035,0.363
452.0,703.945,-106.979,16.98438,452,8.4625,8.4628,3.644658,3.644919,0.073867,12.3328,4.5812,0.0501,0,4.5812,0.0246,0.507,0,4.6557,0,0,0,0.5063,34.5753,34.5778,26.8775,26.8794,0.0354,1.077,0.378
453.0,704.637,-106.979,16.98438,453,8.4469,8.4468,3.643165,3.643367,0.073494,12.3327,4.5813,0.0501,0,4.5813,0.0245,0.507,0,4.6552,0,0,0,0.5063,34.5743,34.5765,26.8791,26.8808,0.0357,1.087,0.381
454.0,705.318,-106.979,16.98438,454,8.421,8.4213,3.640887,3.64112,0.073951,12.3328,4.5812,0.0501,0,4.5812,0.0246,0.5071,0,4.655,0,0,0,0.5064,34.5751,34.5772,26.8837,26.8853,0.0355,1.08,0.379
455.0,706.04,-106.979,16.98438,455,8.4074,8.4078,3.639611,3.639845,0.073839,12.3329,4.5811,0.0501,0,4.5811,0.0246,0.507,0,4.6497,0,0,0,0.5063,34.5744,34.5765,26.8852,26.8868,0.0354,1.077,0.378
456.0,706.87,-106.979,16.98438,456,8.3885,8.3884,3.637789,3.637983,0.073784,12.3328,4.5813,0.0501,0,4.5813,0.0246,0.5073,0,4.6537,0,0,0,0.5066,34.5731,34.5753,26.8872,26.8888,0.0378,1.15,0.403
457.0,707.85,-106.979,16.98438,457,8.3704,8.371,3.636067,3.636327,0.073543,12.3333,4.5807,0.0501,0,4.5807,0.0245,0.507,0,4.6561,0,0,0,0.5063,34.5721,34.5743,26.8891,26.8907,0.0331,1.009,0.353
458.0,709.047,-106.979,16.98438,458,8.3587,8.359,3.634964,3.635199,0.073592,12.3327,4.5813,0.0501,0,4.5813,0.0245,0.5069,0,4.6561,0,0,0,0.5062,34.5714,34.5736,26.8904,26.8921,0.0343,1.043,0.365
